avg_speed,max_speed,speed_std,avg_accel,brake_events_per_km,idle_frac,oat,aux_power_w,soc,wh_per_km,range_km,trip_key
31.22731908803807,49.4500007629,13.981201268098589,0.5805606541352252,9.919732811369427,0.05449591280653951,-9.08991825613079,3980.2452316076296,90.4878158569,367.43813275244503,53.19363039072144,10-1920
25.40114311652064,44.4199981689,12.085481153199893,0.49421846131100877,11.248422674588117,0.04081632653061224,-6.843112244897959,3339.285714285714,99.6341552734,451.22326309240555,47.694742934047575,10-1928
26.434507106870825,58.9899978638,18.045226414626228,0.9788425070053112,12.543564459322724,0.31560283687943264,-7.111702127659575,3683.5106382978724,96.8292694092,503.8324837680997,41.51205582451857,10-1928
38.44973990965035,54.6199989319,15.726713125839236,0.39326595329183156,3.5026218051432156,0.06970509383378017,-6.5,2864.7453083109917,92.9268341064,308.74419967485267,65.01238302815405,10-1928
24.88344864638162,45.9599990845,14.413448447347562,0.860246205050384,15.817335544177098,0.09921671018276762,-6.6827676240208875,1593.3420365535248,90.9756088257,398.0571431271487,49.36660940681649,10-1928
35.20667699643236,86.3699951172,18.8791358369138,1.0216857722393613,11.281362557019113,0.11988304093567251,-6.362573099415204,2859.6491228070176,66.341468811,308.4136481510296,46.46278577191482,10-1936
28.197947477363638,46.7999992371,12.195545657255888,0.6913668855466564,8.447870970992218,0.04702970297029703,-8.0,2155.8168316831684,90.4878158569,364.23776519803226,53.66101511869255,10-1949
26.08041602000573,50.1899986267,16.846216749396607,1.0149294321403404,9.14264215220604,0.27547169811320754,-8.149056603773586,1890.0,88.048789978,241.06513537347521,78.89377535155853,10-1949
48.98521653169236,61.0699996948,26.871398054544073,0.5247828206134465,3.9430343979881943,0.39473684210526316,-8.5,1619.7368421052631,86.9512252808,320.8120615333392,58.543511646306996,10-1949
38.1615859448562,59.8199996948,17.81346284271687,0.7464048404801953,8.54712079013181,0.07222222222222222,-8.5,1459.5833333333333,86.2195205688,329.5927808684959,56.504321465376236,10-1949
16.62206585741876,45.7399978638,12.749965420994139,1.166582693098007,14.782657850635436,0.45248868778280543,-2.5,1357.2398190045249,69.5121994019,456.70573308446285,32.87595049312334,10-1951
43.55326371646661,64.9599990845,27.105608296217447,0.28450273206478627,2.1019375069356903,0.18791946308724833,-2.5,1198.8255033557048,68.4146347046,178.1660660819708,82.94262437940752,10-1951
36.393172096598356,65.8600006104,19.599072653886882,0.317652530118,5.683751426534271,0.04594594594594595,-2.0324324324324325,882.2972972972973,67.1951217651,150.91329948005333,96.17539574886823,10-1951
35.39251056436228,61.2700004578,16.465654099072882,0.9063591554625962,6.412839084948321,0.05603448275862069,-4.0,1399.1379310344828,58.0487861633,114.69667950201413,109.31910030623526,10-1954
35.2220159578692,76.6999969482,21.077971305869525,0.4112826572170005,9.448436881864671,0.13454545454545455,5.0,350.0,77.4390258789,158.77426745000926,105.3497513072067,10-1962
59.61313425484406,76.9199981689,13.313627736284804,0.18849516190323837,1.5221415395259763,0.0,5.0,345.97457627118644,76.4634246826,186.0777176839051,88.75914825813759,10-1962
